holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
None,290.2,0.0,0.0,1,Clear,0,314
None,290.0,0.0,0.0,40,Clouds,0,364
None,288.03,0.0,0.0,0,Clear,0,2932
None,287.62,0.0,0.0,1,Clear,0,6168
None,289.29,0.0,0.0,20,Clouds,1,6184
None,290.64,0.0,0.0,56,Clouds,1,5343
None,291.78,0.0,0.0,56,Clouds,0,4750
None,292.82,0.0,0.0,56,Clouds,0,5049
None,294.04,0.0,0.0,0,Clear,0,5208
None,294.63,0.0,0.0,0,Clear,0,5236
None,295.8,0.0,0.0,0,Clear,0,5626
None,296.4,0.0,0.0,0,Clear,0,6000
None,296.78,0.0,0.0,0,Clear,0,6566
None,296.78,0.0,0.0,0,Clear,1,6155
None,296.48,0.0,0.0,0,Clear,1,4672
None,296.16,0.0,0.0,0,Clear,1,3542
None,295.09,0.0,0.0,0,Clear,0,3156
None,293.2,0.0,0.0,0,Clear,0,2872
None,291.36,0.0,0.0,0,Clear,0,2042
None,289.89,0.0,0.0,0,Clear,0,1248
None,288.49,0.0,0.0,0,Clear,0,706
None,288.45,0.0,0.0,0,Clear,0,427
None,287.46,0.0,0.0,0,Clear,0,310
None,287.67,0.0,0.0,0,Clear,0,345
None,287.61,0.0,0.0,0,Clear,0,870
None,288.18,0.0,0.0,0,Clear,0,2903
None,288.64,0.0,0.0,0,Clear,0,6025
None,289.11,0.0,0.0,0,Clear,1,6331
None,289.58,0.0,0.0,0,Clear,1,6001
None,290.11,0.0,0.0,0,Clear,1,5213
None,290.65,0.0,0.0,0,Clear,0,4727
None,291.72,0.0,0.0,0,Clear,0,5104
None,292.64,0.0,0.0,8,Clear,0,5340
None,294.42,0.0,0.0,8,Clear,0,5433
None,296.64,0.0,0.0,8,Clear,0,5842
None,297.54,0.0,0.0,88,Clouds,0,6040
None,297.15,0.0,0.0,32,Clouds,0,6423
None,297.53,0.0,0.0,32,Clouds,1,6120
None,297.71,0.0,0.0,64,Clouds,1,4758
None,296.84,0.0,0.0,64,Clouds,1,3640
None,296.07,0.0,0.0,64,Clouds,0,3390
None,294.17,0.0,0.0,64,Clouds,0,3153
None,292.54,0.0,0.0,64,Clouds,0,2310
None,291.62,0.0,0.0,36,Clouds,0,1407
None,292.11,0.0,0.0,32,Clouds,0,782
None,292.41,0.0,0.0,32,Rain,0,474
None,292.21,0.0,0.0,32,Drizzle,0,332
None,292.21,0.0,0.0,32,Rain,0,332
None,291.7,0.25,0.0,32,Rain,0,391
None,290.7,0.76,0.0,0,Rain,0,781
None,289.8,0.0,0.0,0,Clear,0,2740
None,289.88,0.0,0.0,0,Clear,0,5818
None,290.56,0.25,0.0,0,Rain,1,6509
None,291.86,0.0,0.0,0,Clear,1,5601
None,293.54,0.0,0.0,0,Clear,1,5174
None,295.96,0.0,0.0,0,Clear,0,4821
None,298.61,0.0,0.0,0,Clear,0,5583
None,298.19,0.0,0.0,0,Rain,0,5863
None,297.99,0.25,0.0,92,Rain,0,5975
None,297.88,0.0,0.0,92,Clouds,0,6040
None,298.19,0.0,0.0,92,Clouds,1,5346
None,298.15,0.0,0.0,92,Clouds,1,4634
None,298.15,0.0,0.0,92,Clouds,1,3807
None,297.09,0.0,0.0,92,Clouds,0,3140
None,295.81,0.0,0.0,92,Rain,0,2917
None,295.63,0.0,0.0,92,Rain,0,2625
None,294.51,0.0,0.0,92,Rain,0,1929
None,294.42,0.0,0.0,24,Rain,0,1196
None,293.28,0.51,0.0,24,Rain,0,770
None,292.73,0.0,0.0,24,Thunderstorm,0,537
None,291.46,5.08,0.0,76,Rain,0,439
None,291.46,5.08,0.0,76,Thunderstorm,0,439
None,291.34,0.0,0.0,76,Clouds,0,402
None,290.0,0.0,0.0,76,Clouds,0,919
None,289.36,0.0,0.0,8,Clear,0,1549
None,288.56,0.0,0.0,8,Clear,1,2043
None,289.23,0.0,0.0,8,Clear,1,2854
None,290.43,0.0,0.0,64,Clouds,1,3524
None,290.19,0.0,0.0,68,Clouds,0,4049
None,291.33,0.0,0.0,68,Clouds,0,4218
None,291.57,0.0,0.0,32,Rain,0,4414
None,292.78,0.25,0.0,32,Rain,0,4325
None,291.65,0.25,0.0,32,Rain,0,4591
None,292.59,0.0,0.0,48,Clouds,0,4418
None,291.93,0.0,0.0,48,Clouds,0,4377
None,291.45,0.0,0.0,48,Clouds,1,4035
None,290.65,0.0,0.0,92,Rain,1,3948
None,289.65,0.0,0.0,92,Clouds,1,3189
None,289.36,0.0,0.0,92,Clouds,0,2929
None,288.22,0.0,0.0,88,Clouds,0,2926
None,287.62,0.0,0.0,88,Clouds,0,2635
None,286.52,0.0,0.0,88,Clouds,0,2031
None,285.91,0.0,0.0,92,Clouds,0,1371
None,285.38,0.0,0.0,92,Clouds,0,822
None,284.94,0.0,0.0,92,Clouds,0,565
None,284.67,0.0,0.0,48,Clouds,0,393
None,284.45,0.0,0.0,90,Drizzle,0,318
None,284.13,0.0,0.0,48,Clouds,0,542
None,284.05,0.0,0.0,48,Clouds,0,870
None,284.2,0.0,0.0,48,Clouds,1,1137
None,284.93,0.0,0.0,48,Clouds,1,1723
None,286.54,0.0,0.0,0,Clear,1,2431
None,288.07,0.0,0.0,0,Clear,0,3336
None,287.99,0.0,0.0,0,Rain,0,3741
None,286.09,0.25,0.0,48,Rain,0,4253
None,286.09,0.25,0.0,48,Drizzle,0,4253
None,287.12,0.0,0.0,48,Rain,0,4592
None,288.26,0.51,0.0,48,Rain,0,4706
None,288.34,0.25,0.0,76,Rain,0,4625
None,288.49,0.0,0.0,76,Drizzle,0,4601
None,289.4,0.0,0.0,76,Clouds,1,4478
None,288.86,0.0,0.0,92,Clouds,1,4033
None,288.31,0.0,0.0,92,Clouds,1,3504
None,287.8,0.51,0.0,92,Rain,0,3204
None,287.12,0.25,0.0,48,Rain,0,2910
None,286.47,0.25,0.0,48,Rain,0,2025
None,285.69,0.0,0.0,48,Clouds,0,1387
None,285.24,0.0,0.0,32,Clouds,0,739
None,285.55,0.0,0.0,32,Clouds,0,468
None,285.35,0.0,0.0,32,Clouds,0,324
None,284.4,0.0,0.0,76,Clouds,0,345
None,283.99,0.0,0.0,76,Clouds,0,846
None,284.02,0.0,0.0,76,Clouds,0,2833
None,283.69,0.0,0.0,0,Clear,0,5951
None,283.7,0.0,0.0,0,Clear,1,6505
None,284.58,0.0,0.0,0,Clear,1,5920
None,285.41,0.0,0.0,8,Clear,1,4986
None,288.06,0.0,0.0,8,Clear,0,4475
None,290.15,0.0,0.0,0,Clear,0,4998
None,291.91,0.0,0.0,12,Clouds,0,5031
None,292.95,0.0,0.0,12,Clouds,0,5356
None,293.66,0.0,0.0,12,Clouds,0,5758
None,294.37,0.0,0.0,12,Clouds,0,6303
None,295.34,0.0,0.0,12,Clouds,1,5905
None,294.81,0.0,0.0,0,Clear,1,4322
None,294.2,0.0,0.0,0,Clear,1,3391
None,293.04,0.0,0.0,0,Clear,0,2868
None,290.86,0.0,0.0,32,Clouds,0,2574
None,288.55,0.0,0.0,32,Clouds,0,1736
None,286.06,0.0,0.0,1,Clear,0,1196
None,284.87,0.0,0.0,12,Clouds,0,411
None,284.28,0.0,0.0,12,Clouds,0,283
None,284.29,0.0,0.0,0,Mist,0,377
None,284.04,0.0,0.0,0,Clear,0,819
None,283.76,0.0,0.0,0,Clear,0,2856
None,283.17,0.0,0.0,0,Clear,0,6011
None,284.16,0.0,0.0,0,Mist,1,6721
None,287.38,0.0,0.0,0,Clear,1,5794
None,289.9,0.0,0.0,20,Clouds,1,5161
None,292.55,0.0,0.0,20,Clouds,0,4578
None,294.06,0.0,0.0,20,Clouds,0,5025
None,295.21,0.0,0.0,0,Clear,0,5353
None,295.93,0.0,0.0,0,Clear,0,5244
None,297.39,1.02,0.0,0,Rain,0,5907
None,297.26,0.0,0.0,0,Clear,0,7070
None,297.19,0.0,0.0,0,Clear,1,6760
None,297.03,0.0,0.0,24,Clouds,1,5025
None,295.96,0.0,0.0,24,Clouds,1,3450
None,294.82,0.0,0.0,24,Clouds,0,3015
None,293.6,0.0,0.0,80,Clouds,0,2657
None,293.06,0.0,0.0,80,Clouds,0,1814
None,292.1,0.0,0.0,80,Rain,0,1204
None,292.1,0.0,0.0,80,Drizzle,0,1204
None,291.64,0.0,0.0,64,Rain,0,666
None,291.64,0.0,0.0,64,Drizzle,0,666
None,290.65,0.76,0.0,64,Rain,0,402
None,290.65,0.76,0.0,64,Drizzle,0,402
None,290.4,0.51,0.0,64,Rain,0,287
None,289.91,1.52,0.0,80,Rain,0,822
None,289.91,1.52,0.0,80,Mist,0,822
None,290.12,0.38,0.0,80,Rain,0,2956
None,290.12,0.38,0.0,80,Mist,0,2956
None,290.12,0.38,0.0,80,Drizzle,0,2956
None,289.86,0.51,0.0,92,Rain,0,6289
None,289.86,0.51,0.0,92,Drizzle,0,6289
None,289.82,0.51,0.0,92,Rain,1,6866
None,289.82,0.51,0.0,92,Drizzle,1,6866
None,289.82,0.51,0.0,92,Mist,1,6866
None,290.18,0.38,0.0,92,Rain,1,6015
None,290.18,0.38,0.0,92,Mist,1,6015
None,290.3,0.51,0.0,92,Rain,1,5233
None,290.3,0.51,0.0,92,Mist,1,5233
None,290.98,0.25,0.0,92,Rain,0,4800
None,290.98,0.25,0.0,92,Mist,0,4800
None,291.89,0.0,0.0,92,Clouds,0,5072
None,292.4,0.0,0.0,12,Clouds,0,5329
None,292.94,0.0,0.0,12,Clouds,0,5349
None,293.47,0.0,0.0,12,Clouds,0,5655
None,293.94,0.0,0.0,36,Clouds,0,5919
None,294.22,0.0,0.0,36,Clouds,0,6594
None,294.39,0.0,0.0,36,Clouds,1,6304
None,294.2,0.0,0.0,80,Clouds,1,4936
None,294.02,0.0,0.0,80,Clouds,1,3495
None,293.33,0.0,0.0,80,Clouds,0,3255
None,292.7,0.0,0.0,64,Clouds,0,2727
None,292.25,0.0,0.0,64,Clouds,0,1937
None,291.21,0.0,0.0,64,Mist,0,1372
None,290.4,0.0,0.0,48,Mist,0,680
None,290.4,0.0,0.0,48,Fog,0,680
None,289.31,0.0,0.0,48,Mist,0,503
None,289.12,0.0,0.0,48,Mist,0,344
None,289.12,0.0,0.0,48,Fog,0,344
None,289.31,0.0,0.0,0,Mist,0,421
None,289.37,0.0,0.0,0,Mist,0,851
None,289.37,0.0,0.0,0,Fog,0,851
None,289.58,0.0,0.0,0,Mist,0,3006
None,289.58,0.0,0.0,0,Fog,0,3006
None,289.81,0.25,0.0,24,Rain,0,5886
None,289.81,0.25,0.0,24,Mist,0,5886
None,289.81,0.25,0.0,24,Fog,0,5886
None,289.97,0.0,0.0,24,Fog,1,6160
None,289.97,0.0,0.0,24,Mist,1,6160
None,290.35,0.0,0.0,24,Mist,1,6217
None,291.6,0.0,0.0,64,Fog,1,5448
None,291.6,0.0,0.0,64,Mist,1,5448
None,292.81,0.0,0.0,8,Mist,0,5096
None,293.61,0.0,0.0,8,Clear,0,5509
None,294.28,0.0,0.0,64,Clouds,0,5538
None,295.87,0.0,0.0,64,Clouds,0,5334
None,297.55,0.0,0.0,64,Clouds,0,5845
None,298.46,0.0,0.0,20,Clouds,0,6119
None,298.45,0.0,0.0,20,Clouds,0,6440
None,298.3,0.25,0.0,1,Rain,1,6168
None,297.47,0.0,0.0,1,Clear,1,4875
None,296.47,0.0,0.0,1,Clear,1,3782
None,292.85,0.0,0.0,1,Clear,0,3171
None,290.38,0.0,0.0,0,Clear,0,2367
None,290.11,0.0,0.0,0,Clear,0,894
None,288.98,0.0,0.0,0,Clear,0,552
None,287.61,0.0,0.0,0,Clear,0,390
None,286.87,0.0,0.0,0,Clear,0,433
None,286.25,0.0,0.0,0,Clear,0,779
None,285.85,0.0,0.0,0,Clear,0,2769
None,285.48,0.0,0.0,0,Clear,0,5610
None,285.96,0.0,0.0,0,Clear,1,6318
None,288.78,0.0,0.0,0,Clear,1,5613
None,291.43,0.0,0.0,32,Clouds,1,5253
None,294.28,0.0,0.0,32,Clouds,0,4848
None,295.96,0.0,0.0,32,Clouds,0,5458
None,297.1,0.0,0.0,0,Clear,0,5815
None,297.86,0.0,0.0,0,Clear,0,5842
None,299.0,0.0,0.0,0,Clear,0,6054
None,299.47,0.0,0.0,0,Clear,0,6128
None,299.37,0.0,0.0,0,Clear,0,6342
None,299.73,0.0,0.0,0,Clear,1,5613
None,300.0,0.0,0.0,0,Clear,1,4955
None,298.08,0.0,0.0,0,Clear,1,3793
None,297.61,0.0,0.0,0,Clear,0,3178
None,294.82,0.0,0.0,40,Clouds,0,3441
None,292.87,0.0,0.0,64,Clouds,0,3589
None,291.89,0.0,0.0,64,Clouds,0,2174
None,291.36,0.0,0.0,0,Clear,0,1415
None,290.18,0.0,0.0,0,Clear,0,890
None,289.57,0.0,0.0,0,Clear,0,550
None,289.42,0.0,0.0,0,Clear,0,472
None,288.6,0.0,0.0,0,Clear,0,406
None,288.53,0.0,0.0,0,Clear,0,918
None,287.87,0.0,0.0,0,Clear,1,1862
None,289.65,0.0,0.0,0,Clear,1,2741
None,294.04,0.0,0.0,0,Clear,0,4455
None,295.17,0.0,0.0,0,Clear,0,4335
None,295.8,0.0,0.0,12,Clouds,0,4677
None,296.12,0.0,0.0,12,Clouds,0,4505
None,296.56,0.0,0.0,12,Clouds,0,4574
None,296.78,0.0,0.0,48,Clouds,0,4656
None,296.91,0.0,0.0,48,Clouds,0,4371
None,296.25,0.0,0.0,48,Clouds,1,4305
None,296.56,0.0,0.0,92,Clouds,1,3828
None,296.03,0.0,0.0,92,Clouds,1,3405
None,294.79,0.0,0.0,92,Clouds,0,3094
None,292.3,0.0,0.0,92,Clouds,0,2989
None,289.98,0.0,0.0,92,Clouds,0,2623
None,289.12,0.0,0.0,92,Clouds,0,1998
None,287.31,0.0,0.0,92,Clouds,0,1507
None,287.18,0.0,0.0,92,Clouds,0,964
None,286.11,0.0,0.0,92,Clouds,0,610
None,286.17,0.0,0.0,44,Clouds,0,438
None,285.64,0.0,0.0,44,Clouds,0,337
None,285.26,0.0,0.0,44,Clouds,0,551
None,284.29,0.0,0.0,0,Mist,0,847
None,284.61,0.0,0.0,0,Clear,1,1132
None,287.17,0.0,0.0,0,Clear,1,1753
None,290.28,0.0,0.0,0,Clear,1,2732
None,293.0,0.0,0.0,0,Clear,0,3426
None,294.51,0.0,0.0,0,Clear,0,4133
None,295.64,0.0,0.0,56,Clouds,0,4572
None,296.28,0.0,0.0,56,Clouds,0,4301
None,297.17,0.0,0.0,56,Clouds,0,4338
None,297.44,0.0,0.0,44,Clouds,0,4421
None,297.38,0.0,0.0,44,Clouds,0,4392
None,297.23,0.0,0.0,44,Clouds,1,4391
None,297.22,0.0,0.0,8,Clear,1,3912
None,296.09,0.0,0.0,8,Clear,1,3365
None,295.1,0.0,0.0,8,Clear,0,3075
None,292.22,0.0,0.0,76,Clouds,0,2880
None,289.78,0.0,0.0,76,Clouds,0,2040
None,287.64,0.0,0.0,1,Clear,0,1211
None,287.74,0.0,0.0,0,Clear,0,436
None,286.55,0.0,0.0,0,Clear,0,321
None,285.95,0.0,0.0,20,Clouds,0,370
None,284.97,0.0,0.0,20,Clouds,0,845
None,284.66,0.0,0.0,20,Clouds,0,2769
None,283.99,0.0,0.0,76,Clouds,0,5471
None,284.69,0.0,0.0,76,Clouds,1,6597
None,286.58,0.0,0.0,76,Clouds,1,5876
None,289.18,0.0,0.0,80,Clouds,1,4984
None,290.7,0.0,0.0,80,Clouds,0,4393
None,291.96,0.0,0.0,80,Clouds,0,4767
None,293.31,0.0,0.0,88,Clouds,0,4917
None,294.35,0.0,0.0,8,Clear,0,5108
None,294.82,0.0,0.0,8,Clear,0,5340
None,296.0,0.0,0.0,92,Clouds,0,5896
None,295.72,0.0,0.0,92,Clouds,0,6217
None,295.8,0.0,0.0,92,Clouds,1,5563
None,295.94,0.0,0.0,88,Clouds,1,4479
None,295.05,0.0,0.0,88,Clouds,1,3414
None,294.13,0.0,0.0,88,Clouds,0,2834
None,291.91,0.0,0.0,92,Clouds,0,2516
None,290.16,0.0,0.0,92,Clouds,0,1818
None,289.28,0.0,0.0,92,Clouds,0,1179
None,290.51,0.0,0.0,92,Clouds,0,676
None,290.37,0.0,0.0,92,Clouds,0,410
None,290.54,0.0,0.0,92,Thunderstorm,0,292
None,289.47,7.11,0.0,92,Rain,0,386
None,289.47,7.11,0.0,92,Mist,0,386
None,289.47,7.11,0.0,92,Thunderstorm,0,386
None,289.48,9.53,0.0,90,Rain,0,852
None,289.48,9.53,0.0,90,Thunderstorm,0,852
None,289.48,9.53,0.0,90,Mist,0,852
None,289.54,2.03,0.0,92,Rain,0,2996
None,289.54,2.03,0.0,92,Mist,0,2996
None,289.73,1.52,0.0,75,Rain,0,6053
None,289.88,2.29,0.0,92,Rain,1,6791
None,289.88,2.29,0.0,92,Mist,1,6791
None,290.13,0.76,0.0,92,Rain,1,6188
None,290.13,0.76,0.0,92,Mist,1,6188
None,290.67,0.0,0.0,92,Mist,1,5139
None,291.63,0.0,0.0,92,Rain,0,4643
None,293.79,0.0,0.0,92,Rain,0,4959
None,294.47,0.0,0.0,36,Clouds,0,5190
None,294.76,0.0,0.0,36,Clouds,0,5203
None,295.65,0.0,0.0,36,Clouds,0,5638
None,296.88,0.0,0.0,12,Clouds,0,5947
None,297.62,0.0,0.0,12,Clouds,0,6592
None,298.21,0.0,0.0,12,Clouds,1,6005
None,299.18,0.0,0.0,8,Rain,1,4567
None,298.2,0.0,0.0,8,Rain,1,3458
None,296.68,0.0,0.0,8,Rain,0,2637
None,294.96,0.0,0.0,76,Clouds,0,2519
None,294.14,0.0,0.0,76,Clouds,0,2230
None,292.9,0.0,0.0,76,Clouds,0,1778
None,291.01,0.0,0.0,68,Clouds,0,696
None,290.53,0.0,0.0,68,Clouds,0,396
None,289.1,55.63,0.0,68,Rain,0,315
None,288.15,0.0,0.0,0,Clear,0,373
None,288.15,0.0,0.0,0,Clear,0,819
None,287.22,0.0,0.0,44,Clouds,0,2937
None,286.93,0.0,0.0,44,Mist,1,6986
None,288.47,0.0,0.0,44,Clouds,1,5990
None,289.22,0.0,0.0,100,Clouds,1,5150
None,291.35,0.0,0.0,100,Clouds,0,4874
None,299.02,0.0,0.0,80,Clouds,0,5690
None,300.37,0.0,0.0,68,Clouds,0,6153
None,300.9,0.0,0.0,68,Clouds,0,6799
None,299.48,0.0,0.0,64,Thunderstorm,1,3648
None,295.03,5.97,0.0,64,Rain,0,3216
None,295.03,5.97,0.0,64,Thunderstorm,0,3216
None,295.03,5.97,0.0,64,Squall,0,3216
None,291.34,13.21,0.0,68,Rain,0,3089
None,291.34,13.21,0.0,68,Thunderstorm,0,3089
None,291.34,13.21,0.0,68,Mist,0,3089
None,289.11,0.0,0.0,0,Clear,0,437
None,289.11,0.25,0.0,0,Rain,0,300
None,289.4,0.25,0.0,0,Rain,0,388
None,289.33,0.0,0.0,0,Clear,0,817
None,289.2,0.0,0.0,0,Clear,0,2969
None,289.33,0.0,0.0,0,Clear,0,6033
None,288.99,0.0,0.0,0,Clear,1,6771
None,288.55,0.0,0.0,0,Clear,1,6067
None,289.48,0.0,0.0,12,Clouds,1,5284
None,290.63,0.0,0.0,12,Clouds,0,4815
None,292.28,0.0,0.0,12,Clouds,0,5154
None,293.46,0.0,0.0,0,Clear,0,5242
None,294.37,0.0,0.0,0,Clear,0,5296
None,295.35,0.0,0.0,0,Clear,0,5815
None,296.44,0.0,0.0,20,Clouds,0,5976
None,296.27,0.0,0.0,0,Clear,0,6593
None,296.71,0.0,0.0,0,Clear,1,6060
None,296.66,0.0,0.0,0,Clear,1,4815
None,295.95,0.0,0.0,0,Clear,1,3677
None,295.06,0.0,0.0,0,Clear,0,3303
None,291.61,0.0,0.0,0,Clear,0,3042
None,289.52,0.0,0.0,0,Clear,0,2238
None,287.15,0.0,0.0,0,Clear,0,533
None,286.25,0.0,0.0,0,Clear,0,370
None,286.11,0.0,0.0,0,Mist,0,396
None,285.8,0.0,0.0,1,Clear,0,821
None,285.87,0.0,0.0,1,Clear,0,2827
None,285.63,0.0,0.0,1,Clear,0,5629
None,287.66,0.0,0.0,90,Clouds,1,6474
None,290.47,0.0,0.0,75,Clouds,1,5026
None,292.87,0.0,0.0,40,Clouds,0,4914
None,294.19,0.0,0.0,1,Clear,0,5401
None,294.51,0.0,0.0,1,Clear,0,5600
None,295.51,0.0,0.0,1,Clear,0,5542
None,296.19,0.0,0.0,40,Clouds,0,5909
None,296.51,0.0,0.0,40,Clouds,0,5999
None,296.19,0.0,0.0,75,Clouds,0,6199
None,296.15,0.0,0.0,40,Clouds,1,5763
None,295.51,0.0,0.0,40,Clouds,1,5295
None,294.83,0.0,0.0,40,Clouds,1,3756
None,293.15,0.0,0.0,75,Clouds,0,3148
None,292.35,0.0,0.0,75,Clouds,0,3263
None,291.34,0.0,0.0,90,Clouds,0,2933
None,290.1,0.0,0.0,40,Clouds,0,2172
None,289.57,0.0,0.0,1,Clear,0,1215
None,289.8,0.0,0.0,1,Clear,0,835
None,289.36,0.0,0.0,20,Clouds,0,463
None,288.28,0.0,0.0,20,Clouds,0,469
None,287.87,0.25,0.0,56,Rain,0,942
None,287.04,0.0,0.0,56,Mist,1,2096
None,288.17,0.0,0.0,56,Mist,1,2792
None,290.06,0.0,0.0,20,Clouds,1,3516
None,292.48,0.0,0.0,20,Clouds,0,3839
None,293.61,0.0,0.0,20,Clouds,0,4447
None,294.59,0.0,0.0,0,Clear,0,4461
None,295.07,0.0,0.0,0,Clear,0,4411
None,295.89,0.0,0.0,0,Clear,0,4721
None,296.18,0.0,0.0,0,Clear,0,4634
None,296.04,0.0,0.0,0,Clear,0,4605
None,295.87,0.0,0.0,0,Clear,1,4462
None,294.96,0.0,0.0,0,Clear,1,4313
None,294.3,0.0,0.0,0,Clear,1,3572
None,293.77,0.0,0.0,0,Clear,0,3333
None,292.31,0.0,0.0,0,Clear,0,3460
None,291.75,0.0,0.0,0,Clear,0,3183
None,291.16,0.0,0.0,0,Clear,0,2209
None,290.79,0.0,0.0,8,Clear,0,1392
None,290.11,0.0,0.0,8,Clear,0,905
None,289.36,0.0,0.0,8,Clear,0,620
None,289.19,0.0,0.0,0,Clear,0,441
None,288.66,0.0,0.0,0,Clear,0,315
None,287.57,0.0,0.0,0,Clear,0,544
None,286.34,0.0,0.0,0,Clear,0,830
None,288.09,0.0,0.0,0,Clear,1,1611
None,290.21,0.0,0.0,0,Clear,1,2493
None,292.02,0.0,0.0,0,Clear,0,3335
None,293.33,0.0,0.0,0,Clear,0,3692
None,294.2,0.0,0.0,8,Clear,0,4084
None,294.89,0.0,0.0,8,Clear,0,4330
None,295.35,0.0,0.0,8,Clear,0,4428
None,295.53,0.0,0.0,12,Clouds,0,4591
None,295.88,0.0,0.0,12,Clouds,0,4342
None,296.44,0.0,0.0,75,Clouds,1,4301
None,295.89,0.0,0.0,12,Clouds,1,4040
None,295.26,0.0,0.0,12,Clouds,1,3689
None,294.03,0.0,0.0,12,Clouds,0,3094
None,291.85,0.0,0.0,44,Clouds,0,2641
None,290.32,0.0,0.0,44,Clouds,0,1896
None,289.47,0.0,0.0,44,Clouds,0,1235
None,290.04,0.0,0.0,80,Clouds,0,640
None,290.04,0.0,0.0,80,Clouds,0,394
None,290.34,0.0,0.0,80,Clouds,0,296
None,290.71,0.0,0.0,80,Clouds,0,372
None,290.55,0.51,0.0,92,Rain,0,851
None,290.55,0.0,0.0,92,Rain,0,2902
None,290.47,0.25,0.0,92,Rain,0,5939
None,290.57,0.0,0.0,92,Rain,1,6583
None,290.96,0.0,0.0,92,Rain,1,5988
None,291.45,0.0,0.0,68,Clouds,1,5083
None,292.36,0.0,0.0,68,Clouds,0,4667
None,294.23,0.0,0.0,75,Clouds,0,4837
None,294.81,0.0,0.0,56,Clouds,0,5117
None,296.58,0.0,0.0,56,Clouds,0,5153
None,297.62,0.0,0.0,56,Clouds,0,5555
None,298.14,0.0,0.0,0,Clear,0,5799
None,298.44,0.0,0.0,0,Clear,0,6412
None,299.05,0.0,0.0,0,Clear,1,6234
None,298.65,0.0,0.0,0,Clear,1,4832
None,298.13,0.0,0.0,0,Clear,1,3357
None,296.68,0.0,0.0,0,Clear,0,2805
None,293.97,0.0,0.0,68,Clouds,0,2407
None,292.88,0.0,0.0,68,Clouds,0,1711
None,291.65,0.0,0.0,68,Clouds,0,1098
None,291.72,0.0,0.0,36,Clouds,0,618
None,291.37,0.0,0.0,36,Clouds,0,392
None,291.03,0.0,0.0,36,Clouds,0,311
None,290.71,0.0,0.0,0,Clear,0,391
None,289.9,0.0,0.0,0,Clear,0,868
None,289.07,0.0,0.0,0,Clear,0,2928
None,288.69,0.0,0.0,0,Clear,0,6123
None,288.47,0.0,0.0,0,Clear,1,6480
None,289.31,0.25,0.0,0,Rain,1,6147
None,291.57,0.0,0.0,0,Clear,1,5228
None,293.83,0.0,0.0,0,Clear,0,4880
None,295.22,0.0,0.0,0,Clear,0,5256
None,296.34,0.0,0.0,0,Clear,0,5171
None,297.32,0.0,0.0,0,Clear,0,5553
None,298.15,0.0,0.0,0,Clear,0,5819
None,298.59,0.0,0.0,0,Clear,0,6176
None,298.75,0.0,0.0,0,Clear,0,6720
None,299.29,0.0,0.0,0,Clear,1,6395
None,298.13,0.0,0.0,88,Clouds,1,4921
None,296.46,0.0,0.0,88,Clouds,1,3508
None,295.3,0.0,0.0,40,Clouds,0,3275
None,292.92,0.0,0.0,76,Clouds,0,2825
None,291.43,0.0,0.0,76,Clouds,0,1930
None,290.57,0.0,0.0,76,Clouds,0,1236
None,290.15,0.0,0.0,1,Clear,0,627
None,288.8,0.0,0.0,32,Clouds,0,418
None,288.59,0.0,0.0,32,Clouds,0,271
None,286.24,0.0,0.0,8,Clear,0,360
None,285.85,0.0,0.0,8,Clear,0,3022
None,285.11,0.0,0.0,0,Mist,0,6082
None,284.94,0.0,0.0,0,Mist,1,6271
None,286.14,0.0,0.0,0,Clear,1,6032
None,288.7,0.0,0.0,0,Clear,1,5521
None,295.37,0.0,0.0,0,Clear,0,5585
None,295.95,0.0,0.0,0,Clear,0,6018
None,296.03,0.0,0.0,0,Clear,0,6599
None,296.48,0.0,0.0,0,Clear,1,6136
None,296.0,0.0,0.0,0,Clear,1,4863
None,295.49,0.0,0.0,0,Clear,1,3534
None,293.87,0.0,0.0,0,Clear,0,3190
None,290.33,0.0,0.0,0,Clear,0,2970
None,287.82,0.0,0.0,0,Clear,0,2014
None,286.76,0.0,0.0,0,Clear,0,1283
None,286.12,0.0,0.0,0,Clear,0,672
None,285.26,0.0,0.0,0,Clear,0,441
None,285.38,0.0,0.0,0,Clear,0,334
None,285.42,0.0,0.0,0,Clear,0,391
None,285.04,0.0,0.0,0,Clear,0,867
None,284.98,0.0,0.0,0,Clear,0,2978
None,284.24,0.0,0.0,36,Clouds,0,5893
None,291.48,0.0,0.0,0,Clear,1,5562
None,293.64,0.0,0.0,40,Clouds,0,4983
None,295.47,0.0,0.0,40,Clouds,0,5228
None,296.19,0.0,0.0,40,Clouds,0,5532
None,296.83,0.0,0.0,40,Clouds,0,5506
None,297.15,0.0,0.0,1,Clear,1,6630
None,296.83,0.0,0.0,1,Clear,1,5319
None,294.79,0.0,0.0,1,Clear,1,3631
None,287.84,0.0,0.0,1,Clear,0,2243
None,285.8,0.0,0.0,1,Clear,0,483
None,284.34,0.0,0.0,1,Clear,0,396
None,284.1,0.0,0.0,1,Clear,0,381
None,285.75,0.0,0.0,1,Clear,1,6585
None,289.11,0.0,0.0,40,Clouds,1,5615
None,291.47,0.0,0.0,1,Clear,1,5190
None,293.9,0.0,0.0,75,Clouds,0,4944
None,295.15,0.0,0.0,40,Clouds,0,5384
None,296.64,0.0,0.0,40,Clouds,0,5754
